63	121100	58100	81000	139600	100200	0	
64	117700	54700	94600	136200	96800	0	
65	114300	51300	91200	132800	110400	0	
66	110900	64900	87800	129400	107000	0	
67	107500	61500	87600	126000	117400	0	
68	104100	75100	84200	122600	114000	0	
69	100700	71700	89300	127700	110600	0	
70	114300	68300	85900	124300	107200	0	
71	127900	64900	82500	120900	103800	0	
72	124500	61500	79100	134500	100400	0	
73	121100	71800	79000	131100	97000	0	
74	117700	68400	79000	127700	107200	0	
75	131300	65000	75600	124300	103800	0	
76	144900	61600	72200	120900	100400	0	
77	158500	58200	68800	117500	97000	0	
78	155100	54800	68700	114100	107300	0	
79	151700	51400	68700	124300	103900	0	
80	148300	48000	82300	120900	100500	0	
81	144900	44600	82300	117500	110700	0	
82	155300	41200	82100	114100	107300	0	
83	151900	37800	95700	110700	103900	0	
84	148500	48000	95700	107300	100500	0	
85	145100	44600	92300	103900	114100	0	
86	141700	41200	88900	117500	110700	0	
87	138300	37800	94000	122600	107300	0	
88	134900	34400	93900	119200	117600	0	
89	131500	48000	90500	115800	114200	0	
90	128100	44600	87100	112400	127800	0	
91	124700	41200	83700	126000	124400	0	
92	135100	37800	83500	122600	121000	0	
93	131700	48100	83400	119200	117600	0	
94	131700	48100	83400	119200	117600	0	
95	141900	44700	83400	115800	114200	0	
96	138500	58300	80000	112400	110800	0	
97	135100	54900	93600	109000	107400	0	
98	131700	68500	90200	105600	104000	0	
99	145300	65100	86800	102200	100600	0	
100	141900	78700	83400	98800	97200	0	
101	155500	75300	80000	95400	93800	0	
102	152100	85700	79800	92000	90400	0	
103	148700	99300	76400	88600	87000	0	
104	158900	95900	76400	85200	83600	0	
105	155500	92500	81500	81800	88700	0	
106	152100	89100	78100	95400	85300	0	
107	148700	99500	77900	92000	81900	0	
108	162300	96100	74500	88600	78500	0	
109	158900	92700	74500	85200	88700	0	
110	155500	89300	71100	81800	102300	0	
111	152100	85900	67700	95400	98900	0	
112	148700	96300	67500	92000	95500	0	
113	145300	92900	64100	105600	92100	0	
114	155500	89500	64100	102200	88700	0	
115	169100	86100	60700	98800	85300	0	
116	165700	82700	60700	109000	81900	0	
117	162300	79300	60500	119400	78500	0	
118	158900	75900	57100	116000	92100	0	
119	164000	72500	53700	121100	88700	0	
120	160600	69100	53700	131300	85300	0	
121	157200	65700	67300	127900	81900	0	
122	153800	79300	63900	124500	78500	0	
123	167400	75900	60500	121100	75100	0	
124	164000	72500	74100	117700	71700	0	
125	160600	69100	70700	131300	68300	0	
126	170800	65700	70700	127900	64900	0	
127	167400	62300	70500	138300	61500	0	
128	164000	58900	70400	134900	71800	0	
129	160600	55500	84000	131500	68400	0	
130	157200	52100	84000	128100	78600	0	
131	153800	48700	84000	138300	75200	0	
132	150400	45300	80600	134900	88800	0	
133	164000	41900	77200	131500	85400	0	
134	160600	38500	73800	145100	82000	0	
135	157200	35100	70400	158700	78600	0	
136	170800	31700	67000	155300	75200	0	
137	184400	28300	63600	151900	71800	0	
138	198000	24900	60200	148500	68400	0	
139	208200	21500	60200	145100	65000	0	
140	204800	31700	60200	141700	61600	0	
141	201400	41900	60200	138300	58200	0	
142	198000	38500	60000	134900	68600	0	
143	194600	52100	56600	131500	65200	0	
144	191200	48700	56600	141700	61800	0	
145	187800	45300	53200	155300	58400	0	
146	184400	41900	53200	165500	55000	0	
147	181000	55500	49800	162100	51600	0	
148	177600	52100	46400	158700	65200	0	
149	174200	48700	60000	155300	61800	0	
150	170800	53800	65100	151900	58400	0	
151	167400	50400	61700	148500	72000	0	
152	164000	64000	58300	145100	68600	0	
153	160600	74300	58200	141700	65200	0	
154	157200	70900	58200	151900	61800	0	
155	153800	81100	58200	148500	58400	0	
156	150400	94700	54800	145100	55000	0	
157	147000	91300	51400	158700	51600	0	
158	143600	87900	51300	155300	61900	0	
159	153800	84500	51300	151900	58500	0	
160	167400	81100	47900	148500	55100	0	
161	164000	77700	44500	162100	51700	0	
162	160600	74300	44300	172500	48300	0	
163	157200	70900	40900	186100	44900	0	
164	153800	81100	40900	182700	41500	0	
165	167400	77700	37500	179300	38100	0	
166	164000	87900	37500	175900	34700	0	
167	160600	84500	37300	186300	31300	0	
168	157200	94800	37200	182900	27900	0	
169	153800	91400	37200	193100	24500	0	
170	150400	88000	37200	189700	34700	0	
171	147000	84600	33800	203300	31300	0	
172	143600	95000	33600	199900	27900	0	
173	140200	108600	30200	196500	24500	0	
174	136800	105200	30200	206700	21100	0	
175	133400	101800	26800	203300	34700	0	
176	143600	98400	26800	199900	31300	0	
177	140200	95000	40400	196500	27900	0	
178	136800	91600	40300	206800	24500	0	
179	147000	88200	40300	203400	21100	0	
180	143600	84800	53900	200000	17700	0	
181	140200	81400	53900	196600	27900	0	
182	136800	95000	50500	193200	24500	0	
183	136825	95025	50400	193225	24525	0	
184	133425	91625	64000	189825	21125	0	
185	130025	101825	64000	186425	17725	0	
186	126625	112025	64000	183025	14325	0	
187	123225	108625	60600	179625	27925	0	
188	119825	105225	57200	176225	41525	0	
189	124925	101825	53800	172825	46625	0	
190	138525	98425	50400	169425	43225	0	
191	135125	95025	50400	179625	39825	0	
192	131725	91625	50200	190025	36425	0	
193	128325	88225	46800	186625	50025	0	
194	124925	84825	46800	196825	46625	0	
195	121525	81425	60400	193425	43225	0	
196	135125	78025	57000	190025	39825	0	
197	131725	91625	53600	186625	36425	0	
198	128325	88225	67200	183225	33025	0	
199	124925	98425	67200	179825	29625	0	
200	121525	95025	67200	176425	39825	0	
201	118125	91625	80800	173025	36425	0	
202	114725	105225	77400	169625	33025	0	
203	111325	101825	74000	183225	29625	0	
204	107925	98425	87600	179825	26225	0	
205	104525	112025	84200	176425	22825	0	
206	101125	122225	84200	173025	19425	0	
207	97725	132625	84000	169625	16025	0	
208	94325	129225	83900	179925	12625	0	
209	90925	142825	80500	176525	9225	0	
210	87525	156425	77100	173125	5825	0	
211	84125	170025	73700	169725	2425	0	
212	80725	166625	70300	166325	16025	0	
213	77325	163225	66900	179925	12625	0	
214	73925	159825	63500	176525	26225	0	
215	70525	156425	60100	173125	39825	0	
216	67125	153025	73700	169725	36425	0	
217	80725	149625	70300	166325	33025	0	
218	77325	146225	70200	162925	43325	0	
219	73925	156425	70200	159525	39925	0	
220	70525	153025	83800	156125	36525	0	
221	67125	163225	83800	152725	33125	0	
222	80725	159825	80400	149325	29725	0	
223	91025	156425	80300	145925	26325	0	
224	87625	153025	80300	156125	22925	0	
225	84225	149625	93900	152725	19525	0	
226	84225	149625	93900	152725	19525	0	
227	80825	146225	107500	149325	16125	0	
228	91125	142825	107400	145925	12725	0	
229	87725	139425	121000	142525	9325	0	
230	84325	136025	121000	152725	5925	0	
231	80925	132625	134600	149325	2525	0	
232	83625	135325	134400	146725	-75	0	
233	82625	137425	134300	145725	-75	0	
234	79825	145825	131500	142925	-75	0	
235	88225	143025	128700	140125	-75	0	
236	96625	140225	125900	137325	-75	0	
237	93825	148625	123100	134525	-75	0	
238	102225	145825	120300	131725	-75	0	
239	99425	143025	128700	128925	-75	0	
240	98425	145225	128500	127925	-75	0	
241	100525	144225	128400	126925	-75	0	
242	97125	140825	138600	123525	-75	0	
243	93725	137425	148800	120125	-75	0	
244	95925	136425	148600	119125	-75	0	
245	93125	133625	157000	116325	-75	0	
246	92125	135625	157000	115325	-75	0	
247	100525	132825	154200	112525	-75	0	
248	99525	135025	154000	111525	-75	0	
249	109725	131625	150600	108125	-75	0	
250	118125	128825	147800	105325	-75	0	
251	115325	126025	156200	102525	-75	0	
252	125525	122625	152800	99125	-75	0	
253	122125	119225	163000	95725	-75	0	
254	121125	118225	163000	97725	-75	0	
255	120125	120225	163000	96725	-75	0	
256	119125	119225	162800	98925	-75	0	
257	121225	118225	162700	97925	-75	0	
258	123225	117225	162700	96925	-75	0	
259	120425	125625	159900	94125	-75	0	
260	119425	127825	159700	93125	-75	0	
261	116625	136225	156900	90325	-75	0	
262	125025	133425	154100	87525	-75	0	
263	121625	130025	164300	84125	-75	0	
264	118825	138425	161500	81325	-75	0	
265	117825	137425	161400	83425	-75	0	
266	115025	134625	169800	80625	-75	0	
267	114025	133625	169800	82625	-75	0	
268	116225	132625	169600	81625	-75	0	
269	113425	141025	166800	78825	-75	0	
270	115425	140025	166800	77825	-75	0	
271	114425	142025	166800	76825	-75	0	
272	113425	144225	166600	75825	-75	0	
273	123625	140825	163200	72425	-75	0	
274	132025	138025	160400	69625	-75	0	
275	129225	135225	168800	66825	-75	0	
276	128225	137425	168600	65825	-75	0	
277	125425	134625	177000	63025	-75	0	
278	122625	131825	185400	60225	-75	0	
279	119825	129025	193800	57425	-75	0	
280	118825	131225	193600	56425	-75	0	
281	120925	130225	193500	55425	-75	0	
282	119925	132225	193500	54425	-75	0	
283	116525	128825	203700	51025	-75	0	
284	118725	127825	203500	50025	-75	0	
285	120825	126825	203400	49025	-75	0	
286	119825	128825	203400	48025	-75	0	
287	117025	126025	211800	45225	-75	0	
288	125425	123225	209000	42425	-75	0	
289	122625	131625	206200	39625	-75	0	
290	121625	130625	206200	41625	-75	0	
291	118825	139025	203400	38825	-75	0	
292	116025	136225	200600	47225	-75	0	
293	115025	135225	200500	49325	-75	0	
294	114025	137225	200500	48325	-75	0	
295	113025	136225	200500	50325	-75	0	
296	121425	133425	197700	47525	-75	0	
297	120425	135525	197600	46525	-75	0	
298	128825	132725	194800	43725	-75	0	
299	137225	129925	192000	40925	-75	0	
300	139425	128925	191800	39925	-75	0	
301	138425	131025	191700	38925	-75	0	
302	135025	127625	188300	49125	-75	0	
303	131625	137825	184900	45725	-75	0	
304	141825	134425	181500	42325	-75	0	
305	139025	131625	178700	50725	-75	0	
306	138025	133625	178700	49725	-75	0	
307	134625	130225	188900	46325	-75	0	
308	136825	129225	188700	45325	-75	0	
309	135825	128225	188600	47425	-75	0	
310	146025	124825	185200	44025	-75	0	
311	145025	123825	185200	46025	-75	0	
312	144025	122825	185000	48225	-75	0	
313	146825	125625	182200	45425	-75	0	
314	143425	122225	192400	42025	-75	0	
315	142425	124225	192400	41025	-75	0	
316	141425	126425	192200	40025	-75	0	
317	143525	125425	192100	39025	-75	0	
318	146325	128225	189300	36225	-75	0	
319	145325	130225	189300	35225	-75	0	
320	144325	132425	189100	34225	-75	0	
321	141525	140825	186300	31425	-75	0	
322	138125	137425	196500	28025	-75	0	
323	137125	139425	196500	27025	-75	0	
324	134325	136625	204900	24225	-75	0	
325	133325	138725	204800	23225	-75	0	
326	143525	135325	201400	19825	-75	0	
327	142525	134325	201400	21825	-75	0	
328	139125	144525	198000	18425	-75	0	
329	138125	146625	197900	17425	-75	0	
330	134725	156825	194500	14025	-75	0	
331	133725	158825	194500	13025	-75	0	
332	130925	167225	191700	10225	-75	0	
333	128125	164425	200100	7425	-75	0	
334	125325	161625	197300	15825	-75	0	
335	122525	158825	205700	13025	-75	0	
336	119725	156025	202900	21425	-75	0	
337	129925	152625	199500	18025	-75	0	
338	131925	151625	199500	17025	-75	0	
339	133925	150625	199500	16025	-75	0	
340	132925	152825	199300	15025	-75	0	
341	143125	149425	195900	11625	-75	0	
342	153325	146025	192500	8225	-75	0	
343	150525	143225	200900	5425	-75	0	
344	149525	145425	200700	4425	-75	0	
345	148525	147525	200600	3425	-75	0	
346	145725	144725	209000	625	-75	0	
347	142325	154925	205600	-2775	-75	0	
348	141325	156125	205400	-2775	-75	0	
349	146925	153325	202600	-2775	-75	0	
350	147925	152325	202600	-2775	-75	0	
351	145125	157925	199800	-2775	-75	0	
352	142325	155125	205400	-2775	-75	0	
353	141325	156125	205400	-2775	-75	0	
354	137925	162925	202000	-2775	-75	0	
355	139025	161925	201900	-2775	-75	0	
356	140025	160925	201900	-2775	-75	0	
357	137225	166525	199100	-2775	-75	0	
358	134425	163725	204700	-2775	-75	0	
359	131625	160925	210300	-2775	-75	0	
360	131725	161025	210100	-2775	-75	0	
361	131775	161075	210000	-2775	-75	0	
362	130775	162075	210000	-2775	-75	0	
363	127975	167675	207200	-2775	-75	0	
364	125175	173275	204400	-2775	-75	0	
365	126175	172275	204400	-2775	-75	0	
366	123375	173675	205800	-2775	-75	0	
367	128975	170875	203000	-2775	-75	0	
368	134575	168075	200200	-2775	-75	0	
369	133575	169275	200000	-2775	-75	0	
370	132575	170375	199900	-2775	-75	0	
371	132575	170375	199900	-2775	-75	0	
372	133775	169375	199700	-2775	-75	0	
373	139375	166575	196900	-2775	-75	0	
374	144975	163775	194100	-2775	-75	0	
375	142175	160975	199700	-2775	-75	0	
376	141175	162075	199600	-2775	-75	0	
377	138375	159275	205200	-2775	-75	0	
378	139575	158275	205000	-2775	-75	0	
379	138575	159375	204900	-2775	-75	0	
380	144175	156575	202100	-2775	-75	0	
381	141375	153775	207700	-2775	-75	0	
382	140375	154875	207600	-2775	-75	0	
383	137575	160475	204800	-2775	-75	0	
384	134175	157075	211600	-2775	-75	0	
385	133175	158175	211500	-2775	-75	0	
386	134175	157175	211500	-2775	-75	0	
387	135375	156175	211300	-2775	-75	0	
388	132575	153375	216900	-2775	-75	0	
389	138175	150575	214100	-2775	-75	0	
390	135375	147775	219700	-2775	-75	0	
391	132575	153375	216900	-2775	-75	0	
392	131575	154375	216900	-2775	-75	0	
393	128175	150975	223700	-2775	-75	0	
394	125375	156575	220900	-2775	-75	0	
395	122575	162175	218100	-2775	-75	0	
396	121575	163375	217900	-2775	-75	0	
397	122675	162375	217800	-2775	-75	0	
398	123675	161375	217800	-2775	-75	0	
399	120875	158575	223400	-2775	-75	0	
400	117475	155175	230200	-2775	-75	0	
401	116475	156175	230200	-2775	-75	0	
402	115475	157375	230000	-2775	-75	0	
403	116575	156375	229900	-2775	-75	0	
404	122175	153575	227100	-2775	-75	0	
405	127775	150775	224300	-2775	-75	0	
406	124375	147375	231100	-2775	-75	0	
407	123375	148375	231100	-2775	-75	0	
408	119975	144975	237900	-2775	-75	0	
409	117175	142175	243500	-2775	-75	0	
410	118175	141175	243500	-2775	-75	0	
411	117175	142375	243300	-2775	-75	0	
412	116175	143475	243200	-2775	-75	0	
413	112775	140075	250000	-2775	-75	0	
414	118375	137275	247200	-2775	-75	0	
415	123975	134475	244400	-2775	-75	0	
416	122975	135475	244400	-2775	-75	0	
417	124175	134475	244200	-2775	-75	0	
418	121375	140075	241400	-2775	-75	0	
419	120375	141075	241400	-2775	-75	0	
420	121575	140075	241200	-2775	-75	0	
421	122675	139075	241100	-2775	-75	0	
422	119875	136275	246700	-2775	-75	0	
423	121075	135275	246500	-2775	-75	0	
424	122175	134275	246400	-2775	-75	0	
425	121175	135275	246400	-2775	-75	0	
426	126775	132475	243600	-2775	-75	0	
427	127875	131475	243500	-2775	-75	0	
428	126875	132475	243500	-2775	-75	0	
429	132475	129675	240700	-2775	-75	0	
430	131475	130775	240600	-2775	-75	0	
431	128675	127975	246200	-2775	-75	0	
432	127675	129175	246000	-2775	-75	0	
433	124875	126375	251600	-2775	-75	0	
434	125875	125375	251600	-2775	-75	0	
435	127075	124375	251400	-2775	-75	0	
436	128175	123375	251300	-2775	-75	0	
437	125375	128975	248500	-2775	-75	0	
438	130975	126175	245700	-2775	-75	0	
439	128175	131775	242900	-2775	-75	0	
440	127175	132775	242900	-2775	-75	0	
441	126175	133975	242700	-2775	-75	0	
442	132975	130575	239300	-2775	-75	0	
443	130175	127775	244900	-2775	-75	0	
444	130275	127875	244700	-2775	-75	0	
445	127475	133475	241900	-2775	-75	0	
446	128475	132475	241900	-2775	-75	0	
447	125675	129675	247500	-2775	-75	0	
448	131275	126875	244700	-2775	-75	0	
449	136875	124075	241900	-2775	-75	0	
450	138075	123075	241700	-2775	-75	0	
451	135275	128675	238900	-2775	-75	0	
452	132475	125875	244500	-2775	-75	0	
453	132575	125975	244300	-2775	-75	0	
454	131575	127075	244200	-2775	-75	0	
455	132575	126075	244200	-2775	-75	0	
456	129175	122675	251000	-2775	-75	0	
457	126375	128275	248200	-2775	-75	0	
458	127375	127275	248200	-2775	-75	0	
459	128575	126275	248000	-2775	-75	0	
460	125775	123475	253600	-2775	-75	0	
461	131375	120675	250800	-2775	-75	0	
462	130375	121875	250600	-2775	-75	0	
463	127575	127475	247800	-2775	-75	0	
464	124775	124675	253400	-2775	-75	0	
465	121975	121875	259000	-2775	-75	0	
466	119175	119075	264600	-2775	-75	0	
467	116375	116275	270200	-2775	-75	0	
468	113575	121875	267400	-2775	-75	0	
469	119175	119075	264600	-2775	-75	0	
470	116375	116275	270200	-2775	-75	0	
471	113575	121875	267400	-2775	-75	0	
472	119175	119075	264600	-2775	-75	0	
473	118175	120075	264600	-2775	-75	0	
474	115375	117275	270200	-2775	-75	0	
475	120975	114475	267400	-2775	-75	0	
476	121975	113475	267400	-2775	-75	0	
477	120975	114675	267200	-2775	-75	0	
478	119975	115775	267100	-2775	-75	0	
479	120975	114775	267100	-2775	-75	0	
480	122175	113775	266900	-2775	-75	0	
481	119375	110975	272500	-2775	-75	0	
482	120775	108175	273900	-2775	-75	0	
483	121975	107175	273700	-2775	-75	0	
484	120975	108275	273600	-2775	-75	0	
485	119975	109275	273600	-2775	-75	0	
486	121175	108275	273400	-2775	-75	0	
487	126775	105475	270600	-2775	-75	0	
488	123975	102675	276200	-2775	-75	0	
489	122975	103875	276000	-2775	-75	0	
490	121975	104975	275900	-2775	-75	0	
491	120975	105975	275900	-2775	-75	0	
492	118175	103175	281500	-2775	-75	0	
493	119275	102175	281400	-2775	-75	0	
494	120275	101175	281400	-2775	-75	0	
495	125875	98375	278600	-2775	-75	0	
496	131475	95575	275800	-2775	-75	0	
497	130475	96575	275800	-2775	-75	0	
498	136075	93775	273000	-2775	-75	0	
499	137175	92775	272900	-2775	-75	0	
500	134375	89975	278500	-2775	-75	0	
501	131575	87175	284100	-2775	-75	0	
502	132675	86175	284000	-2775	-75	0	
503	131675	87175	284000	-2775	-75	0	
504	128275	93975	280600	-2775	-75	0	
505	127275	95075	280500	-2775	-75	0	
506	128275	94075	280500	-2775	-75	0	
507	124875	90675	287300	-2775	-75	0	
508	130475	87875	284500	-2775	-75	0	
509	127675	93475	281700	-2775	-75	0	
510	124875	90675	287300	-2775	-75	0	
511	125975	89675	287200	-2775	-75	0	
512	126975	88675	287200	-2775	-75	0	
513	125975	89875	287000	-2775	-75	0	
514	124975	90975	286900	-2775	-75	0	
515	122175	96575	284100	-2775	-75	0	
516	119375	102175	281300	-2775	-75	0	
517	120475	101175	281200	-2775	-75	0	
518	121475	100175	281200	-2775	-75	0	
519	127075	97375	278400	-2775	-75	0	
520	132675	94575	275600	-2775	-75	0	
521	133675	93575	275600	-2775	-75	0	
522	132675	94775	275400	-2775	-75	0	
523	138275	91975	272600	-2775	-75	0	
524	135475	97575	269800	-2775	-75	0	
525	134475	98775	269600	-2775	-75	0	
526	135575	97775	269500	-2775	-75	0	
527	134575	98775	269500	-2775	-75	0	
528	131175	95375	276300	-2775	-75	0	
529	128375	92575	281900	-2775	-75	0	
530	127375	93575	281900	-2775	-75	0	
531	123975	90175	288700	-2775	-75	0	
532	121175	95775	285900	-2775	-75	0	
533	120175	96775	285900	-2775	-75	0	
534	116775	93375	292700	-2775	-75	0	
535	113975	98975	289900	-2775	-75	0	
536	111175	104575	287100	-2775	-75	0	
537	108375	101775	292700	-2775	-75	0	
538	109475	100775	292600	-2775	-75	0	
539	115075	97975	289800	-2775	-75	0	
540	120675	95175	287000	-2775	-75	0	
541	119675	96275	286900	-2775	-75	0	
542	118675	97275	286900	-2775	-75	0	
543	117675	98475	286700	-2775	-75	0	
544	118775	97475	286600	-2775	-75	0	
545	124375	94675	283800	-2775	-75	0	
546	125575	93675	283600	-2775	-75	0	
547	131175	90875	280800	-2775	-75	0	
548	130175	91875	280800	-2775	-75	0	
549	135775	89075	278000	-2775	-75	0	
550	132975	94675	275200	-2775	-75	0	
551	131975	95675	275200	-2775	-75	0	
552	130975	96875	275000	-2775	-75	0	
553	136575	94075	272200	-2775	-75	0	
554	137575	93075	272200	-2775	-75	0	
555	134775	90275	277800	-2775	-75	0	
556	131975	87475	283400	-2775	-75	0	
557	138775	84075	280000	-2775	-75	0	
558	135375	80675	286800	-2775	-75	0	
559	132575	77875	292400	-2775	-75	0	
560	138175	75075	289600	-2775	-75	0	
561	137175	76275	289400	-2775	-75	0	
562	142775	73475	286600	-2775	-75	0	
563	149575	70075	283200	-2775	-75	0	
564	148575	71275	283000	-2775	-75	0	
565	145775	68475	288600	-2775	-75	0	
566	142975	65675	294200	-2775	-75	0	
567	140175	62875	299800	-2775	-75	0	
568	141275	61875	299700	-2775	-75	0	
569	140275	62875	299700	-2775	-75	0	
570	139275	64075	299500	-2775	-75	0	
571	140375	63075	299400	-2775	-75	0	
572	139375	64075	299400	-2775	-75	0	
573	138375	65275	299200	-2775	-75	0	
574	135575	62475	304800	-2775	-75	0	
575	136575	61475	304800	-2775	-75	0	
576	133175	58075	311600	-2775	-75	0	
577	134275	57075	311500	-2775	-75	0	
578	133275	58075	311500	-2775	-75	0	
579	138875	55275	308700	-2775	-75	0	
580	137875	56375	308600	-2775	-75	0	
581	135075	53575	314200	-2775	-75	0	
582	132275	50775	319800	-2775	-75	0	
583	137875	47975	317000	-2775	-75	0	
584	135075	45175	322600	-2775	-75	0	
585	132275	42375	328200	-2775	-75	0	
586	128875	49175	324800	-2775	-75	0	
587	129875	48175	324800	-2775	-75	0	
588	126475	54975	321400	-2775	-75	0	
589	125475	56075	321300	-2775	-75	0	
590	126475	55075	321300	-2775	-75	0	
591	125475	56275	321100	-2775	-75	0	
592	122675	61875	318300	-2775	-75	0	
593	119875	67475	315500	-2775	-75	0	
594	118875	68675	315300	-2775	-75	0	
595	119975	67675	315200	-2775	-75	0	
596	125575	64875	312400	-2775	-75	0	
597	122775	70475	309600	-2775	-75	0	
598	129575	67075	306200	-2775	-75	0	
599	130575	66075	306200	-2775	-75	0	
600	127175	62675	313000	-2775	-75	0	
601	128275	61675	312900	-2775	-75	0	
602	127275	62675	312900	-2775	-75	0	
603	126275	63875	312700	-2775	-75	0	
604	127375	62875	312600	-2775	-75	0	
605	128375	61875	312600	-2775	-75	0	
606	129575	60875	312400	-2775	-75	0	
607	128575	61975	312300	-2775	-75	0	
608	134175	59175	309500	-2775	-75	0	
609	131375	56375	315100	-2775	-75	0	
610	132475	55375	315000	-2775	-75	0	
611	129675	52575	320600	-2775	-75	0	
612	131075	49775	322000	-2775	-75	0	
613	132175	48775	321900	-2775	-75	0	
614	133175	47775	321900	-2775	-75	0	
615	132175	48975	321700	-2775	-75	0	
616	138975	45575	318300	-2775	-75	0	
617	144575	42775	315500	-2775	-75	0	
618	145775	41775	315300	-2775	-75	0	
619	146875	40775	315200	-2775	-75	0	
620	144075	37975	320800	-2775	-75	0	
621	149675	35175	318000	-2775	-75	0	
622	146875	40775	315200	-2775	-75	0	
623	152475	37975	312400	-2775	-75	0	
624	149675	43575	309600	-2775	-75	0	
625	149725	43625	309500	-2775	-75	0	
626	148725	44625	309500	-2775	-75	0	
627	149925	43625	309300	-2775	-75	0	
628	147125	40825	314900	-2775	-75	0	
629	146125	41825	314900	-2775	-75	0	
630	151725	39025	312100	-2775	-75	0	
631	148925	36225	317700	-2775	-75	0	
632	147925	37225	317700	-2775	-75	0	
633	148025	37325	317500	-2775	-75	0	
634	145225	42925	314700	-2775	-75	0	
635	146225	41925	314700	-2775	-75	0	
636	143425	39125	320300	-2775	-75	0	
637	144525	38125	320200	-2775	-75	0	
638	141725	43725	317400	-2775	-75	0	
639	138325	40325	324200	-2775	-75	0	
640	135525	37525	329800	-2775	-75	0	
641	132125	44325	326400	-2775	-75	0	
642	137725	41525	323600	-2775	-75	0	
643	136725	42625	323500	-2775	-75	0	
644	137725	41625	323500	-2775	-75	0	
645	134925	47225	320700	-2775	-75	0	
646	133925	48325	320600	-2775	-75	0	
647	131125	45525	326200	-2775	-75	0	
648	128325	51125	323400	-2775	-75	0	
649	124925	47725	330200	-2775	-75	0	
650	125925	46725	330200	-2775	-75	0	
651	127125	45725	330000	-2775	-75	0	
652	128225	44725	329900	-2775	-75	0	
653	133825	41925	327100	-2775	-75	0	
654	132825	43125	326900	-2775	-75	0	
655	133925	42125	326800	-2775	-75	0	
656	134925	41125	326800	-2775	-75	0	
657	132125	38325	332400	-2775	-75	0	
658	138925	34925	329000	-2775	-75	0	
659	136125	32125	334600	-2775	-75	0	
660	137325	31125	334400	-2775	-75	0	
661	134525	28325	340000	-2775	-75	0	
662	131725	33925	337200	-2775	-75	0	
663	130725	35125	337000	-2775	-75	0	
664	127925	32325	342600	-2775	-75	0	
665	126925	33325	342600	-2775	-75	0	
666	124125	38925	339800	-2775	-75	0	
667	125225	37925	339700	-2775	-75	0	
668	122425	43525	336900	-2775	-75	0	
669	129225	40125	333500	-2775	-75	0	
670	126425	45725	330700	-2775	-75	0	
671	123625	42925	336300	-2775	-75	0	
672	120225	39525	343100	-2775	-75	0	
673	117425	36725	348700	-2775	-75	0	
674	117425	36725	348700	-2775	-75	0	
675	118625	35725	348500	-2775	-75	0	
676	115825	32925	354100	-2775	-75	0	
677	116825	31925	354100	-2775	-75	0	
678	115825	33125	353900	-2775	-75	0	
679	116925	32125	353800	-2775	-75	0	
680	123725	28725	350400	-2775	-75	0	
681	129325	25925	347600	-2775	-75	0	
682	134925	23125	344800	-2775	-75	0	
683	133925	24125	344800	-2775	-75	0	
